Respondent ID,Collector ID,Start_Date,End_Date,Consent,Age,Gender,Continent,Highest_Education,SES,Social_media_used_most,Hours_use,Seen_vaccines_post,SM_influence,Trust_most,MMR_autism,Disease_rare,Parents_decide,Neurological_problems,Handle_multiple,CDC_not_trustworthy,Follow_recommendation,Vaccine_risk,Measles_efficacy,Avoid_death,Data_publicity,Protect_immunocompromised
10166334507,215297112,8/17/18 8:49,8/17/18 8:50,"I agree to consent, data use, and terms listed above.",25-34,Female,"North America, United States",Associates Degree (2 year college/university degree),Middle Class,Twitter,3-4,Yes,Influenced my opinion on vaccines (vaccines are better then I thought previously),Doctors,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10166334262,214745505,8/17/18 8:49,8/17/18 8:51,"I agree to consent, data use, and terms listed above.",35-44,Female,Australia/ Oceania,Bachelor Degree (4 year college/university degree),Middle Class,Facebook,0-2,Yes,NOT influenced my opinion on vaccines,Doctors,I believe this is NOT true,I believe this is NOT true,I am unsure,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10166332903,215297112,8/17/18 8:48,8/17/18 8:51,"I agree to consent, data use, and terms listed above.",18-24,Female,"North America, United States",Master's Degree,Middle Class,Twitter,3-4,Yes,NOT influenced my opinion on vaccines,Doctors,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I am unsure,I believe this is NOT true,I believe this is true,I believe this is true,I am unsure,I believe this is true,I believe this is true,I am unsure,I believe this is true
10166329965,214745505,8/17/18 8:46,8/17/18 8:50,"I agree to consent, data use, and terms listed above.",45-54,Male,Australia/ Oceania,Bachelor Degree (4 year college/university degree),Middle Class,Facebook,0-2,Yes,Influenced my opinion on vaccines (vaccines are better then I thought previously),Doctors,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10166325364,215297112,8/17/18 8:43,8/17/18 8:48,"I agree to consent, data use, and terms listed above.",35-44,Female,"North America, United States",Master's Degree,Middle Class,Facebook,0-2,Yes,NOT influenced my opinion on vaccines,Doctors,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10166323262,215297112,8/17/18 8:43,8/17/18 8:46,"I agree to consent, data use, and terms listed above.",18-24,Male,"North America, United States",High school (grade level 9-12/13),Middle Class,Twitter,3-4,Yes,NOT influenced my opinion on vaccines,Doctors,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I am unsure,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I am unsure,I believe this is true
10166313568,214745505,8/17/18 8:38,8/17/18 8:39,"I agree to consent, data use, and terms listed above.",55-64,Female,Europe,Bachelor Degree (4 year college/university degree),Middle Class,Facebook,0-2,Yes,NOT influenced my opinion on vaccines,Doctors,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10166313062,215297112,8/17/18 8:37,8/17/18 8:40,"I agree to consent, data use, and terms listed above.",18-24,Female,"North America, United States",Bachelor Degree (4 year college/university degree),Upper Class,Twitter,3-4,Yes,NOT influenced my opinion on vaccines,Doctors,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I am unsure,I believe this is true,I believe this is true
10166311740,215297112,8/17/18 8:36,8/17/18 8:39,"I agree to consent, data use, and terms listed above.",25-34,Female,"North America, United States",Bachelor Degree (4 year college/university degree),Middle Class,Facebook,3-4,Yes,NOT influenced my opinion on vaccines,Peers/Friends,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I am unsure,I believe this is true,I believe this is true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10166310422,214745505,8/17/18 8:36,8/17/18 8:38,"I agree to consent, data use, and terms listed above.",25-34,Female,"North America, United States",Bachelor Degree (4 year college/university degree),Middle Class,Facebook,0-2,Yes,NOT influenced my opinion on vaccines,Doctors,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10166305734,215297112,8/17/18 8:33,8/17/18 8:37,"I agree to consent, data use, and terms listed above.",18-24,Female,Asia,High school (grade level 9-12/13),Middle Class,Twitter,5-6,Yes,Influenced my opinion on vaccines (vaccines are better then I thought previously),Doctors,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I am unsure,I believe this is NOT true,I am unsure,I believe this is true,I am unsure,I believe this is true,I am unsure,I am unsure,I am unsure
10166303245,214745505,8/17/18 8:32,8/17/18 8:34,"I agree to consent, data use, and terms listed above.",35-44,Female,"North America, Other",Master's Degree,Middle Class,Facebook,3-4,Yes,NOT influenced my opinion on vaccines,The government,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10166300056,214745505,8/17/18 8:30,8/17/18 8:35,"I agree to consent, data use, and terms listed above.",18-24,Male,Australia/ Oceania,High school (grade level 9-12/13),Middle Class,Facebook,0-2,Yes,NOT influenced my opinion on vaccines,Doctors,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is NOT true,I believe this is true,I am unsure,I am unsure,I am unsure,I believe this is true,I believe this is true
10166287737,214745505,8/17/18 8:24,8/17/18 8:27,"I agree to consent, data use, and terms listed above.",25-34,Female,"North America, United States",Associates Degree (2 year college/university degree),Middle Class,Facebook,3-4,Yes,NOT influenced my opinion on vaccines,Doctors,I believe this is NOT true,I believe this is NOT true,I am unsure,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10166284912,214745505,8/17/18 8:23,8/17/18 8:26,"I agree to consent, data use, and terms listed above.",25-34,Female,"North America, United States",High school (grade level 9-12/13),Middle Class,Facebook,0-2,Yes,NOT influenced my opinion on vaccines,Doctors,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10166274427,215297112,8/17/18 8:19,8/17/18 8:43,"I agree to consent, data use, and terms listed above.",55-64,Female,"North America, United States",Bachelor Degree (4 year college/university degree),Lower Class,Facebook,0-2,Yes,NOT influenced my opinion on vaccines,Doctors,I am unsure,I believe this is NOT true,I am unsure,I believe this is true,I believe this is true,I am unsure,I believe this is NOT true,I believe this is true,I believe this is true,I am unsure,I am unsure,I believe this is true
10166273361,214745505,8/17/18 8:19,8/17/18 8:21,"I agree to consent, data use, and terms listed above.",35-44,Female,Australia/ Oceania,High school (grade level 9-12/13),Middle Class,Facebook,0-2,Yes,NOT influenced my opinion on vaccines,Doctors,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10166238149,215297112,8/17/18 8:00,8/17/18 8:03,"I agree to consent, data use, and terms listed above.",35-44,Female,"North America, United States","Professional/Doctoral Degree (PhD, MD, DC etc..)",Middle Class,Facebook,3-4,Yes,NOT influenced my opinion on vaccines,Doctors,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is NOT true,I believe this is NOT true,I am unsure,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
10166231701,214745505,8/17/18 7:56,8/17/18 7:59,"I agree to consent, data use, and terms listed above.",45-54,Female,"North America, United States",Master's Degree,Middle Class,Facebook,3-4,Yes,NOT influenced my opinion on vaccines,The government,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is NOT true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true,I believe this is true
